sym,hour,exec_vol,hidden,n_ep,n_iceberg,hidden_ask,hidden_bid,hidden_fraction,iceberg_rate,signed_hidden,ret,rv,trade_count,ofi_norm,spread,rv_next,ret_next,hour_next,contig
AVAXUSDT,473537,98195.22,1495.5500000000002,1598,24,354.20000000000016,1141.35,0.0152303747575493,0.015018773466833541,-0.008016174310725101,0.017124203090431944,0.0102135751225553,7611,0.06347461756767289,0.0002937994471304135,0.019493774460585058,0.03922071315328113,473538.0,True
AVAXUSDT,473538,299996.31,6385.080000000001,4656,163,2585.9800000000005,3799.1000000000004,0.021283861791500037,0.0350085910652921,-0.004043783071865117,0.03922071315328113,0.019493774460585058,30822,0.09784179487021565,0.0002864643895938033,0.015082053845716576,0.0022117786180007037,473539.0,True
AVAXUSDT,473539,201187.71,5312.89,2597,72,3456.2300000000005,1856.6599999999999,0.026407626986757794,0.027724297266076243,0.007950634757958132,0.0022117786180007037,0.015082053845716576,15505,0.0332247558228581,0.00027992131597480674,0.01223763431354264,-0.01839516752830006,473540.0,True
AVAXUSDT,473540,139988.02,4448.43,1908,54,2529.67,1918.76,0.031777219222044864,0.02830188679245283,0.004364016292251295,-0.01839516752830006,0.01223763431354264,12524,-0.060002016364425634,0.0002805165339157362,0.009340586094482338,0.0044906053571072135,473541.0,True
AVAXUSDT,473541,76252.57,371.2799999999999,1352,11,196.27999999999992,175.0,0.004869081789636728,0.008136094674556213,0.0002790725610953167,0.0044906053571072135,0.009340586094482338,6235,0.031863889667195916,0.00028035304154316176,0.008749081996557913,0.01113597254048626,473542.0,True
AVAXUSDT,473542,60664.56,479.9200000000003,824,17,143.41000000000025,336.51000000000005,0.007911043943943553,0.02063106796116505,-0.003183077566209988,0.01113597254048626,0.008749081996557913,4332,0.036415702985379286,0.0002791482328946765,0.008721460030290524,-0.0011080333543613818,473543.0,True
AVAXUSDT,473543,62658.76,519.5300000000001,1092,12,160.69000000000005,358.84000000000003,0.008291418470458082,0.01098901098901099,-0.0031623670816339163,-0.0011080333543613818,0.008721460030290524,5099,0.025406211334548408,0.0002780300953837235,0.02174623106211125,-0.012831417332907602,473544.0,True
AVAXUSDT,473544,153590.32,2245.54,3255,48,1039.58,1205.96,0.01462032242656959,0.014746543778801843,-0.0010832713936659558,-0.012831417332907602,0.02174623106211125,17351,-0.0199356670756854,0.0002834803660661098,0.012444081405904459,-0.0064761594780158305,473545.0,True
AVAXUSDT,473545,76706.72,466.09000000000003,1702,18,324.76000000000005,141.32999999999998,0.006076260332862623,0.010575793184488837,0.002391315910783306,-0.0064761594780158305,0.012444081405904459,8247,-0.06728046178238532,0.0002830746005024903,0.007550402998646827,0.007317792295265413,473546.0,True
AVAXUSDT,473546,58315.8,310.8200000000001,935,10,188.75000000000006,122.07000000000008,0.005329944886291538,0.0106951871657754,0.0011434293964928883,0.007317792295265413,0.007550402998646827,4708,0.038004811751760875,0.00028221817198330833,0.010221142420925195,0.008099471732061492,473547.0,True
AVAXUSDT,473547,92747.27,1327.3500000000006,1120,31,951.4700000000005,375.88,0.014311472456278234,0.027678571428571427,0.006206004769736084,0.008099471732061492,0.010221142420925195,7076,0.15789872751628425,0.0002804638545255158,0.019809356007671714,0.041689731450182954,473548.0,True
AVAXUSDT,473548,208106.22,3258.4700000000003,3006,73,1661.9300000000003,1596.5400000000002,0.015657725175153344,0.02428476380572189,0.0003142145390945071,0.041689731450182954,0.019809356007671714,24134,0.17106134475133408,0.0002728812148322917,0.011186235807394057,-0.008846056881036013,473549.0,True
AVAXUSDT,473549,121581.54,843.0399999999998,1799,17,279.5900000000001,563.4499999999997,0.00693394737391877,0.009449694274596998,-0.0023347294334320787,-0.008846056881036013,0.011186235807394057,10879,0.03632828451386531,0.0002707014172606847,0.011418377024162922,-0.008110344537453518,473550.0,True
AVAXUSDT,473550,70821.98,566.5000000000001,1346,9,38.32000000000001,528.1800000000001,0.007998929146008063,0.006686478454680535,-0.006916779225884395,-0.008110344537453518,0.011418377024162922,6704,0.008735768174916088,0.00027198327232776565,0.010151488494755424,0.005414198390872205,473551.0,True
AVAXUSDT,473551,76990.93,551.5500000000003,1267,13,340.5300000000003,211.01999999999998,0.007163830856439847,0.010260457774269928,0.0016821461956622727,0.005414198390872205,0.010151488494755424,6695,0.05028142076554571,0.0002716003457791421,0.012455779419023403,-0.008406829173231767,473552.0,True
AVAXUSDT,473552,116590.83,760.9300000000001,2142,22,287.9200000000001,473.01,0.0065264995540386846,0.01027077497665733,-0.0015875176461133342,-0.008406829173231767,0.012455779419023403,11277,-0.013830300236766147,0.000270697207281468,0.013057984108607356,-0.011776118560770765,473553.0,True
AVAXUSDT,473553,109420.16,756.6600000000003,2049,21,323.85,432.81000000000023,0.00691517906755026,0.010248901903367497,-0.0009957945592475848,-0.011776118560770765,0.013057984108607356,10106,-0.04684479830730932,0.00027440788645770683,0.011001167051701583,0.000826332508113925,473554.0,True
AVAXUSDT,473554,72821.59,523.9599999999999,1366,15,160.49999999999994,363.46,0.0071951189200894945,0.010980966325036604,-0.0027870855332875876,0.000826332508113925,0.011001167051701583,6898,0.006274019077669338,0.0002745003174110444,0.0091025188693342,0.0030240572873796445,473555.0,True
AVAXUSDT,473555,80319.84,782.9700000000001,1323,16,364.53000000000003,418.4400000000001,0.009748151888748785,0.012093726379440665,-0.0006711915760788379,0.0030240572873796445,0.0091025188693342,7496,-0.09656808482346654,0.00027491644485701846,0.030955110472001727,-0.03036868004917581,473556.0,True
AVAXUSDT,473556,94899.43,3956.0899999999997,2026,102,1827.9099999999999,2128.18,0.04168718400099979,0.050345508390918066,-0.00316408644393333,-0.03036868004917581,0.030955110472001727,18292,-0.1322186739810646,0.0003045962715396719,0.017690821023937774,0.013762329276186591,473557.0,True
AVAXUSDT,473557,167251.26,3244.2500000000005,3039,63,592.4700000000001,2651.78,0.019397462237354744,0.02073050345508391,-0.012312672562227631,0.013762329276186591,0.017690821023937774,17377,-0.0011575642102681265,0.00028453407218966963,0.013797527942640496,-0.015743929358450703,473558.0,True
AVAXUSDT,473558,127831.63,2191.1200000000003,2220,49,691.0200000000002,1500.1000000000001,0.017140671678832542,0.022072072072072072,-0.006329262953151735,-0.015743929358450703,0.013797527942640496,12164,-0.060371697322899195,0.00028502149129870034,0.015116094259929007,0.0087460001708064,473559.0,True
AVAXUSDT,473559,102051.24,798.8400000000001,1824,21,135.24000000000004,663.6000000000001,0.007827832371267612,0.011513157894736841,-0.0051773991183252654,0.0087460001708064,0.015116094259929007,9148,0.04741469167331766,0.00028468377213546265,0.011010225838874293,-0.00450451212110492,473560.0,True
AVAXUSDT,473560,82254.12,557.62,1435,18,456.67999999999995,100.94000000000004,0.006779234888173383,0.012543554006968641,0.00432488974412467,-0.00450451212110492,0.011010225838874293,7494,-0.10289960733151707,0.00028352465236708565,0.013019063439341711,-0.012489518011562506,473561.0,True
AVAXUSDT,473561,108462.83,1534.1900000000005,1750,33,654.29,879.9000000000005,0.014144845750382877,0.018857142857142857,-0.0020800674295516778,-0.012489518011562506,0.013019063439341711,8496,-0.12429641293692618,0.0002852413802912951,0.009310638826077846,0.008532474973721005,473562.0,True
AVAXUSDT,473562,90940.13,371.63,1276,8,211.43999999999997,160.19,0.004086534734445618,0.006269592476489028,0.0005635575845339123,0.008532474973721005,0.009310638826077846,6119,0.08963525541940542,0.00028574839741036157,0.012566057100923258,-0.0071033115836725,473563.0,True
AVAXUSDT,473563,61159.38,741.8000000000003,1214,13,98.58999999999995,643.2100000000004,0.012128965336143046,0.01070840197693575,-0.008904930036897046,-0.0071033115836725,0.012566057100923258,5440,-0.14799876330596176,0.00028605188573367873,0.013066017004351808,-0.02511316851446921,473564.0,True
AVAXUSDT,473564,101219.31,839.6000000000001,1928,24,402.56000000000006,437.04,0.008294859943226249,0.012448132780082987,-0.0003406464636046221,-0.02511316851446921,0.013066017004351808,9658,-0.1771188021602549,0.00029072916367859844,0.04001648833117994,-0.011757924993613056,473565.0,True
AVAXUSDT,473565,255394.21,12321.670000000004,6054,374,7585.4800000000005,4736.190000000003,0.048245690456334166,0.061777337297654444,0.011156439294375535,-0.011757924993613056,0.04001648833117994,47489,-0.033536660152065224,0.00035429637259972856,0.02027736996059765,0.025391704160196316,473566.0,True
