split,pair,tr_kappa,tr_halflife,tr_vr,tr_excess,tr_nev,oos_excess,oos_kappa,oos_nev,oos_floor,oos_obs
6,XRPUSDT_ACHUSDT,0.00416031597981407,166.6092633163222,0.7745618340175563,0.1507093629679701,32,0.11606480581695777,0.013610361077766525,16,0.9558491889765266,1.0719139947934844
6,XRPUSDT_ZRXUSDT,0.014617077411006882,47.420367360030184,0.5420094252000726,0.400579606741833,32,0.13942354580626226,0.01355627364144325,14,1.0218136314929764,1.1612371772992387
6,XRPUSDT_LDOUSDT,0.011572719990852446,59.89492367462769,0.6238521434959838,0.1793899206095506,29,0.3234210973444367,0.006598181392818156,14,1.057827497501186,1.3812485948456228
6,XRPUSDT_MANAUSDT,0.011748343861424515,58.99956527795225,0.617293718568096,0.522758443508316,29,0.23128753056095186,0.00998273159820919,17,1.0399042201642945,1.2711917507252464
6,XRPUSDT_STORJUSDT,0.012804202496500952,54.134350089305755,0.5501895789790907,0.32606670815262073,29,0.5783728602231384,0.017792804254483076,19,0.8914680716471113,1.4698409318702497
6,XRPUSDT_RVNUSDT,0.00840948263998535,82.42447368452535,0.5314305183784714,0.3980662625801248,30,0.3430371767565161,0.015428547823528845,15,0.9700285893981881,1.3130657661547043
6,XRPUSDT_FILUSDT,0.011913737862984582,58.18049620795507,0.6479476454370681,0.44093337987575854,32,0.537613600129476,0.01709556727080558,17,0.9676280919871589,1.505241692116635
6,XRPUSDT_IOTAUSDT,0.009626102388279233,72.00704424294543,0.6060207189518336,0.2563589167437884,33,0.4388737973612922,0.011800257192669465,17,0.8460237748931487,1.284897572254441
6,XRPUSDT_POLYXUSDT,0.0302144468786285,22.940919069090327,0.3525339787241959,0.8074721640778302,35,0.30231731664377304,0.03267971099652113,12,0.8793427359443676,1.1816600525881407
6,XRPUSDT_APEUSDT,0.010153656112339869,68.26577273161286,0.6121459020600637,0.4363918682033684,32,0.29809951071821417,0.016116273435964897,16,0.9759976884564437,1.274097199174658
6,XRPUSDT_NMRUSDT,0.013710832199195807,50.554712543313094,0.6174079495085744,0.40980749197897715,31,0.9507146698263953,0.0022269106885891604,14,0.9843968628482676,1.9351115326746628
6,XRPUSDT_SANDUSDT,0.021358200048252635,32.45344546796926,0.4496955713957888,0.7506293576243064,34,0.8899006382482555,0.014937482791905488,16,0.9451392220635799,1.8350398603118354
6,XRPUSDT_NEOUSDT,0.014640865830713778,47.34331893854618,0.6057011002844029,0.30198982054013246,32,-0.26742335895262237,0.007744620122546715,16,1.1230532283582346,0.8556298694056123
6,XRPUSDT_SUSHIUSDT,0.016507046851340964,41.99098644368583,0.6050174488544232,0.3430103387691201,33,0.5588680233484666,0.023853523013685405,16,1.0103024731925105,1.5691704965409772
6,XRPUSDT_IMXUSDT,0.012977640041565802,53.41088043279666,0.67556983719557,0.29271853144824145,30,0.26787512588536844,0.0032721614733823632,15,0.8924438802477301,1.1603190061330986
